latitude,longitude,date_start,date_end,best_est
31.625941,63.861445,11/02/2020 00:00:00,11/02/2020 00:00:00,6
31.625941,63.861445,10/10/2020 00:00:00,11/02/2020 00:00:00,48
32.584696,65.465693,11/02/2020 00:00:00,11/02/2020 00:00:00,12
32.178461,66.508063,11/02/2020 00:00:00,11/02/2020 00:00:00,4
36.7072,68.8048,11/03/2020 00:00:00,11/04/2020 00:00:00,6
35.584191,63.329563,11/03/2020 00:00:00,11/03/2020 00:00:00,6
36.7579,66.8149,11/04/2020 00:00:00,11/04/2020 00:00:00,6
36.304873,66.861089,11/04/2020 00:00:00,11/05/2020 00:00:00,3
36.526905,68.885924,11/05/2020 00:00:00,11/05/2020 00:00:00,2
36.5784,68.9027,11/05/2020 00:00:00,11/05/2020 00:00:00,3
37.105713,68.851658,11/05/2020 00:00:00,11/05/2020 00:00:00,8
31.270823,64.091336,11/04/2020 00:00:00,11/04/2020 00:00:00,9
34.2586,70.0718,11/04/2020 00:00:00,11/04/2020 00:00:00,22
31.611795,65.705795,11/06/2020 00:00:00,11/06/2020 00:00:00,1
32.5,62.5,11/03/2020 00:00:00,11/05/2020 00:00:00,3
34.531094,69.162796,11/07/2020 00:00:00,11/07/2020 00:00:00,3
37.477421,70.03817,11/06/2020 00:00:00,11/06/2020 00:00:00,5
33.534106,68.440374,11/06/2020 00:00:00,11/06/2020 00:00:00,2
32.10368,66.905121,11/07/2020 00:00:00,11/07/2020 00:00:00,5
31.669497,65.63369,11/07/2020 00:00:00,11/07/2020 00:00:00,5
31.1308,64.211029,11/06/2020 00:00:00,11/06/2020 00:00:00,5
31.625941,63.861445,11/06/2020 00:00:00,11/06/2020 00:00:00,10
34.531094,69.162796,11/05/2020 00:00:00,11/05/2020 00:00:00,1
34.428844,70.45575,11/06/2020 00:00:00,11/06/2020 00:00:00,1
32.584696,65.465693,11/07/2020 00:00:00,11/07/2020 00:00:00,11
32.4957,62.14,11/08/2020 00:00:00,11/08/2020 00:00:00,4
33.549999,68.416702,11/08/2020 00:00:00,11/08/2020 00:00:00,8
31.6173,65.0599,11/08/2020 00:00:00,11/08/2020 00:00:00,12
36.42551,68.90554,11/08/2020 00:00:00,11/08/2020 00:00:00,8
33.402487,66.264329,11/09/2020 00:00:00,11/09/2020 00:00:00,5
35.9617,66.6909,11/08/2020 00:00:00,11/09/2020 00:00:00,9
33.589794,69.232445,11/08/2020 00:00:00,11/08/2020 00:00:00,1
36.75,72,11/08/2020 00:00:00,11/08/2020 00:00:00,1
35.836769,64.535454,11/10/2020 00:00:00,11/10/2020 00:00:00,5
34.95455,70.914272,11/09/2020 00:00:00,11/09/2020 00:00:00,14
34.960329,70.703067,11/09/2020 00:00:00,11/09/2020 00:00:00,3
33.402487,66.264329,11/09/2020 00:00:00,11/10/2020 00:00:00,19
36.606315,69.111852,11/10/2020 00:00:00,11/10/2020 00:00:00,8
36.6731,69.0913,11/09/2020 00:00:00,11/10/2020 00:00:00,10
33.335091,69.918411,11/10/2020 00:00:00,11/10/2020 00:00:00,1
34.048798,68.991692,11/09/2020 00:00:00,11/09/2020 00:00:00,9
31.756763,65.647486,11/09/2020 00:00:00,11/10/2020 00:00:00,16
34.488499,69.271797,11/10/2020 00:00:00,11/11/2020 00:00:00,2
34.531094,69.162796,11/11/2020 00:00:00,11/11/2020 00:00:00,2
31.579996,64.377396,11/12/2020 00:00:00,11/12/2020 00:00:00,1
34.505467,68.885957,11/13/2020 00:00:00,11/13/2020 00:00:00,5
37.105713,68.851658,11/13/2020 00:00:00,11/13/2020 00:00:00,19
37.1813,68.911,11/12/2020 00:00:00,11/12/2020 00:00:00,15
37.0647,69.4229,11/14/2020 00:00:00,11/14/2020 00:00:00,5
32.373795,62.1157,11/13/2020 00:00:00,11/13/2020 00:00:00,1
34.364943,69.433654,11/14/2020 00:00:00,11/14/2020 00:00:00,2
34.531094,69.162796,11/13/2020 00:00:00,11/13/2020 00:00:00,1
33.666667,69.33333,11/14/2020 00:00:00,11/16/2020 00:00:00,1
35.016406,69.344504,11/16/2020 00:00:00,11/16/2020 00:00:00,1
34.518361,69.051391,11/16/2020 00:00:00,11/16/2020 00:00:00,2
36.8516,70.9098,11/16/2020 00:00:00,11/16/2020 00:00:00,20
36.8396,65.0385,11/17/2020 00:00:00,11/17/2020 00:00:00,11
35.258166,63.466422,11/17/2020 00:00:00,11/17/2020 00:00:00,2
37.062469,66.801369,11/18/2020 00:00:00,11/18/2020 00:00:00,14
34.531094,69.162796,11/21/2020 00:00:00,11/21/2020 00:00:00,10
34.531094,69.162796,11/21/2020 00:00:00,11/21/2020 00:00:00,3
31.072875,65.158015,11/20/2020 00:00:00,11/20/2020 00:00:00,33
33.816745,68.918396,11/20/2020 00:00:00,11/20/2020 00:00:00,6
32.080455,66.007358,11/22/2020 00:00:00,11/22/2020 00:00:00,5
31.5819,64.99308,11/21/2020 00:00:00,11/21/2020 00:00:00,9
31.829363,64.608526,11/21/2020 00:00:00,11/21/2020 00:00:00,4
31.625941,63.861445,11/21/2020 00:00:00,11/21/2020 00:00:00,1
31.822957,67.76969,11/21/2020 00:00:00,11/21/2020 00:00:00,7
33.402487,66.264329,11/21/2020 00:00:00,11/21/2020 00:00:00,16
38.40856,71.03839,11/19/2020 00:00:00,11/19/2020 00:00:00,28
36.699898,66.330856,11/21/2020 00:00:00,11/23/2020 00:00:00,6
38.144484,71.233536,11/22/2020 00:00:00,11/22/2020 00:00:00,6
35.841245,66.722504,11/23/2020 00:00:00,11/23/2020 00:00:00,6
36.00829,68.662507,11/23/2020 00:00:00,11/24/2020 00:00:00,3
32.584696,65.465693,11/23/2020 00:00:00,11/23/2020 00:00:00,7
31.579996,64.377396,11/23/2020 00:00:00,11/23/2020 00:00:00,2
31.270823,64.091336,11/23/2020 00:00:00,11/23/2020 00:00:00,5
35.9613,68.5996,11/23/2020 00:00:00,11/23/2020 00:00:00,4
36.265004,68.793081,11/23/2020 00:00:00,11/23/2020 00:00:00,5
34.821781,67.82502,11/24/2020 00:00:00,11/24/2020 00:00:00,19
31.072875,65.158015,11/23/2020 00:00:00,11/24/2020 00:00:00,3
31.640454,65.397591,11/23/2020 00:00:00,11/24/2020 00:00:00,2
31.072875,65.158015,11/24/2020 00:00:00,11/24/2020 00:00:00,8
33.244188,62.359647,11/23/2020 00:00:00,11/25/2020 00:00:00,1
33.396841,62.299516,11/23/2020 00:00:00,11/25/2020 00:00:00,1
31.611795,65.705795,11/25/2020 00:00:00,11/25/2020 00:00:00,1
34.36058,63.250427,11/25/2020 00:00:00,11/25/2020 00:00:00,9
31.45336,65.52853,11/25/2020 00:00:00,11/25/2020 00:00:00,15
31.756763,65.647486,11/25/2020 00:00:00,11/25/2020 00:00:00,1
31,64,11/24/2020 00:00:00,11/26/2020 00:00:00,12
32.62675,65.873313,11/26/2020 00:00:00,11/26/2020 00:00:00,1
31.270823,64.091336,11/27/2020 00:00:00,11/27/2020 00:00:00,4
34.87543,62.82535,11/28/2020 00:00:00,11/28/2020 00:00:00,8
33.402487,66.264329,11/27/2020 00:00:00,11/27/2020 00:00:00,8
31.5819,64.99308,11/26/2020 00:00:00,11/28/2020 00:00:00,6
31.640454,65.397591,11/26/2020 00:00:00,11/28/2020 00:00:00,2
31.579996,64.377396,11/28/2020 00:00:00,11/28/2020 00:00:00,1
34.31008,70.13652,11/27/2020 00:00:00,11/27/2020 00:00:00,12
37.105713,68.851658,11/27/2020 00:00:00,11/27/2020 00:00:00,7
36.25,64.83333,11/27/2020 00:00:00,11/28/2020 00:00:00,8
34.929,61.5244,11/27/2020 00:00:00,11/27/2020 00:00:00,15
33.538132,68.471581,11/29/2020 00:00:00,11/29/2020 00:00:00,32
32.10368,66.905121,11/29/2020 00:00:00,11/29/2020 00:00:00,5
31.640454,65.397591,11/28/2020 00:00:00,11/28/2020 00:00:00,20
35.035862,69.99947,11/29/2020 00:00:00,11/29/2020 00:00:00,7
33.904587,68.668884,11/29/2020 00:00:00,11/29/2020 00:00:00,3
35.584191,63.329563,11/29/2020 00:00:00,11/29/2020 00:00:00,1
34.372608,63.205143,11/30/2020 00:00:00,11/30/2020 00:00:00,2
38.414181,70.816704,11/30/2020 00:00:00,11/30/2020 00:00:00,4
33.0035,68.2794,11/29/2020 00:00:00,11/29/2020 00:00:00,7
31.583123,65.643074,11/30/2020 00:00:00,11/30/2020 00:00:00,28
31.583123,65.643074,11/30/2020 00:00:00,11/30/2020 00:00:00,0
33.641891,68.385094,11/29/2020 00:00:00,11/29/2020 00:00:00,3
31.583123,65.643074,12/01/2020 00:00:00,12/01/2020 00:00:00,12
32.584696,65.465693,12/01/2020 00:00:00,12/02/2020 00:00:00,4
36.896746,68.361061,12/02/2020 00:00:00,12/02/2020 00:00:00,1
31.640454,65.397591,12/02/2020 00:00:00,12/02/2020 00:00:00,29
31.270823,64.091336,12/02/2020 00:00:00,12/02/2020 00:00:00,8
32.584696,65.465693,12/02/2020 00:00:00,12/02/2020 00:00:00,25
33.589794,69.232445,12/03/2020 00:00:00,12/03/2020 00:00:00,4
31.756763,65.647486,10/31/2020 00:00:00,11/02/2020 00:00:00,9
34.531094,69.162796,11/02/2020 00:00:00,11/02/2020 00:00:00,1
36.515,69.0801,11/02/2020 00:00:00,11/02/2020 00:00:00,5
36.515,69.0801,11/03/2020 00:00:00,11/03/2020 00:00:00,3
34.924849,62.903459,11/02/2020 00:00:00,11/02/2020 00:00:00,3
34.817973,63.586809,11/03/2020 00:00:00,11/03/2020 00:00:00,2
36.06181,68.588142,11/03/2020 00:00:00,11/03/2020 00:00:00,2
36.606315,69.111852,11/04/2020 00:00:00,11/04/2020 00:00:00,1
36.654765,68.566036,11/05/2020 00:00:00,11/05/2020 00:00:00,1
35.995973,68.129049,11/05/2020 00:00:00,11/05/2020 00:00:00,1
35.016406,69.344504,11/05/2020 00:00:00,11/05/2020 00:00:00,1
34.612839,61.164678,11/05/2020 00:00:00,11/05/2020 00:00:00,1
32.679049,65.912087,11/05/2020 00:00:00,11/05/2020 00:00:00,1
34.519516,65.250935,11/07/2020 00:00:00,11/07/2020 00:00:00,2
36.5784,68.9027,11/07/2020 00:00:00,11/07/2020 00:00:00,7
37.105713,68.851658,11/07/2020 00:00:00,11/07/2020 00:00:00,2
34.84288,69.198133,11/07/2020 00:00:00,11/07/2020 00:00:00,1
34.985958,63.129742,11/07/2020 00:00:00,11/07/2020 00:00:00,2
34.543793,69.347198,11/08/2020 00:00:00,11/08/2020 00:00:00,1
34.183466,62.756055,11/08/2020 00:00:00,11/08/2020 00:00:00,2
34.349991,62.200001,11/08/2020 00:00:00,11/08/2020 00:00:00,0
35.987508,69.022563,11/08/2020 00:00:00,11/08/2020 00:00:00,1
36.324882,68.6234,11/08/2020 00:00:00,11/08/2020 00:00:00,2
31.611795,65.705795,11/08/2020 00:00:00,11/08/2020 00:00:00,2
34.48108,62.5863,11/09/2020 00:00:00,11/09/2020 00:00:00,1
34.349991,62.200001,11/09/2020 00:00:00,11/09/2020 00:00:00,0
34.395614,68.866179,11/09/2020 00:00:00,11/09/2020 00:00:00,0
31.829363,64.608526,11/09/2020 00:00:00,11/09/2020 00:00:00,6
36.902593,66.211697,11/10/2020 00:00:00,11/10/2020 00:00:00,3
36.699898,66.330856,11/10/2020 00:00:00,11/10/2020 00:00:00,3
33.995289,69.02274,11/10/2020 00:00:00,11/10/2020 00:00:00,7
34.369276,61.819196,11/10/2020 00:00:00,11/10/2020 00:00:00,1
31.640454,65.397591,11/10/2020 00:00:00,11/10/2020 00:00:00,4
31.579996,64.377396,11/10/2020 00:00:00,11/10/2020 00:00:00,1
36.654765,68.566036,11/11/2020 00:00:00,11/11/2020 00:00:00,6
36.00829,68.662507,11/11/2020 00:00:00,11/11/2020 00:00:00,1
34.817973,63.586809,11/11/2020 00:00:00,11/11/2020 00:00:00,18
37.062469,66.801369,11/12/2020 00:00:00,11/12/2020 00:00:00,2
34.84288,69.198133,11/12/2020 00:00:00,11/12/2020 00:00:00,2
35.631879,65.279936,11/12/2020 00:00:00,11/12/2020 00:00:00,2
37.2578,66.843284,11/13/2020 00:00:00,11/13/2020 00:00:00,6
34.183466,62.756055,11/14/2020 00:00:00,11/14/2020 00:00:00,9
34.821394,63.139184,11/14/2020 00:00:00,11/14/2020 00:00:00,2
34.924849,62.903459,11/16/2020 00:00:00,11/16/2020 00:00:00,1
34.227055,70.146752,11/15/2020 00:00:00,11/15/2020 00:00:00,2
36.972465,69.163284,11/15/2020 00:00:00,11/16/2020 00:00:00,11
35.002,69.3106,11/16/2020 00:00:00,11/16/2020 00:00:00,2
36.7904,68.8307,11/17/2020 00:00:00,11/18/2020 00:00:00,5
31.579996,64.377396,11/18/2020 00:00:00,11/18/2020 00:00:00,1
31.611795,65.705795,11/19/2020 00:00:00,11/19/2020 00:00:00,2
34.395614,68.866179,11/21/2020 00:00:00,11/21/2020 00:00:00,2
34.924849,62.903459,11/21/2020 00:00:00,11/21/2020 00:00:00,2
34.406729,61.813233,11/21/2020 00:00:00,11/21/2020 00:00:00,3
36.6908,68.8137,11/22/2020 00:00:00,11/22/2020 00:00:00,4
34.2384,62.6851,11/22/2020 00:00:00,11/22/2020 00:00:00,1
31.33499,62.32506,11/23/2020 00:00:00,11/23/2020 00:00:00,4
36.700067,67.116647,11/24/2020 00:00:00,11/25/2020 00:00:00,1
36.324882,68.6234,11/23/2020 00:00:00,11/23/2020 00:00:00,11
33.402487,66.264329,11/04/2020 00:00:00,11/04/2020 00:00:00,3
33.402487,66.264329,11/07/2020 00:00:00,11/07/2020 00:00:00,7
34.928375,68.040211,11/06/2020 00:00:00,11/06/2020 00:00:00,1
31.625941,63.861445,11/07/2020 00:00:00,11/07/2020 00:00:00,5
33.33333,67.75,11/07/2020 00:00:00,11/08/2020 00:00:00,9
31.829363,64.608526,11/09/2020 00:00:00,11/09/2020 00:00:00,10
32.21683,62.88273,11/09/2020 00:00:00,11/10/2020 00:00:00,0
34.183466,62.756055,11/11/2020 00:00:00,11/11/2020 00:00:00,11
31,65.75,11/10/2020 00:00:00,11/11/2020 00:00:00,39
32.679049,65.912087,11/11/2020 00:00:00,11/11/2020 00:00:00,6
35.734207,63.785556,11/11/2020 00:00:00,11/11/2020 00:00:00,0
31.918721,67.151789,11/11/2020 00:00:00,11/11/2020 00:00:00,12
32.713324,69.27614,11/12/2020 00:00:00,11/12/2020 00:00:00,4
31.640454,65.397591,11/12/2020 00:00:00,11/12/2020 00:00:00,97
32.080455,66.007358,11/12/2020 00:00:00,11/12/2020 00:00:00,9
31.640454,65.397591,11/13/2020 00:00:00,11/13/2020 00:00:00,12
34.281645,69.770149,11/13/2020 00:00:00,11/13/2020 00:00:00,15
31.822957,67.76969,11/14/2020 00:00:00,11/14/2020 00:00:00,10
34.183466,62.756055,11/15/2020 00:00:00,11/15/2020 00:00:00,11
31.072875,65.158015,11/14/2020 00:00:00,11/16/2020 00:00:00,0
36.972465,69.163284,11/16/2020 00:00:00,11/17/2020 00:00:00,29
31.822957,67.76969,11/15/2020 00:00:00,11/17/2020 00:00:00,7
32.495924,67.394208,11/15/2020 00:00:00,11/17/2020 00:00:00,1
32.178461,66.508063,11/15/2020 00:00:00,11/17/2020 00:00:00,2
31.640454,65.397591,11/17/2020 00:00:00,11/17/2020 00:00:00,29
34.2233,62.55043,11/17/2020 00:00:00,11/17/2020 00:00:00,3
31.5819,64.99308,11/19/2020 00:00:00,11/19/2020 00:00:00,6
34.183466,62.756055,11/19/2020 00:00:00,11/19/2020 00:00:00,11
33.244188,62.359647,11/21/2020 00:00:00,11/21/2020 00:00:00,8
31.829363,64.608526,11/24/2020 00:00:00,11/24/2020 00:00:00,4
35.641366,64.279081,11/27/2020 00:00:00,11/27/2020 00:00:00,5
35.035862,69.99947,11/28/2020 00:00:00,11/28/2020 00:00:00,30
33.402487,66.264329,11/29/2020 00:00:00,11/29/2020 00:00:00,9
32.584696,65.465693,11/30/2020 00:00:00,11/30/2020 00:00:00,19
37.105713,68.851658,11/06/2020 00:00:00,11/06/2020 00:00:00,6
33.549999,68.416702,11/07/2020 00:00:00,11/07/2020 00:00:00,5
36.812611,66.889427,11/08/2020 00:00:00,11/08/2020 00:00:00,5
35.010389,68.787686,11/09/2020 00:00:00,11/09/2020 00:00:00,11
35.641366,64.279081,11/18/2020 00:00:00,11/18/2020 00:00:00,21
38.414181,70.816704,11/20/2020 00:00:00,11/20/2020 00:00:00,11
31.640454,65.397591,11/29/2020 00:00:00,11/29/2020 00:00:00,3
31.072875,65.158015,11/30/2020 00:00:00,11/30/2020 00:00:00,17
36.15776,68.40839,11/29/2020 00:00:00,12/01/2020 00:00:00,7
31.640454,65.397591,12/03/2020 00:00:00,12/03/2020 00:00:00,12
32.622501,65.457451,12/03/2020 00:00:00,12/03/2020 00:00:00,20
32.416667,68.75,11/05/2020 00:00:00,11/05/2020 00:00:00,2
35.841245,66.722504,11/06/2020 00:00:00,11/07/2020 00:00:00,21
33.4959,69.1025,11/06/2020 00:00:00,11/06/2020 00:00:00,9
33.929854,68.886195,11/06/2020 00:00:00,11/08/2020 00:00:00,1
32.780994,69.329597,11/08/2020 00:00:00,11/08/2020 00:00:00,2
32.38754,62.01082,11/14/2020 00:00:00,11/14/2020 00:00:00,7
36.055429,64.978235,11/17/2020 00:00:00,11/17/2020 00:00:00,1
36.25,64.83333,11/17/2020 00:00:00,11/17/2020 00:00:00,1
34.290817,70.371911,12/03/2020 00:00:00,12/03/2020 00:00:00,1
34.755032,63.099377,11/28/2020 00:00:00,11/28/2020 00:00:00,4
32.10368,66.905121,11/30/2020 00:00:00,11/30/2020 00:00:00,1
34.3856,70.4428,12/01/2020 00:00:00,12/01/2020 00:00:00,0
33.402487,66.264329,11/11/2020 00:00:00,11/11/2020 00:00:00,5
33.383334,69.883334,11/07/2020 00:00:00,11/08/2020 00:00:00,9
31,64,11/07/2020 00:00:00,11/08/2020 00:00:00,8
35.631879,65.279936,11/17/2020 00:00:00,11/17/2020 00:00:00,1
33.305843,68.446963,11/07/2020 00:00:00,11/07/2020 00:00:00,5
32.945127,67.783463,11/07/2020 00:00:00,11/07/2020 00:00:00,4
33.6473,68.3287,11/02/2020 00:00:00,11/02/2020 00:00:00,4
31.564428,64.55774,10/10/2020 00:00:00,11/02/2020 00:00:00,48
31.270823,64.091336,10/10/2020 00:00:00,11/02/2020 00:00:00,48
31.829363,64.608526,11/02/2020 00:00:00,11/02/2020 00:00:00,5
31.270823,64.091336,11/02/2020 00:00:00,11/02/2020 00:00:00,5
31.270823,64.091336,11/21/2020 00:00:00,11/21/2020 00:00:00,4
31.829363,64.608526,11/23/2020 00:00:00,11/23/2020 00:00:00,4
31.625941,63.861445,11/23/2020 00:00:00,11/23/2020 00:00:00,4
32.120374,64.994325,11/23/2020 00:00:00,11/23/2020 00:00:00,4
31.270823,64.091336,11/24/2020 00:00:00,11/24/2020 00:00:00,3
31.625941,63.861445,11/27/2020 00:00:00,11/27/2020 00:00:00,4
31.829363,64.608526,11/27/2020 00:00:00,11/27/2020 00:00:00,3
31.564428,64.55774,12/02/2020 00:00:00,12/02/2020 00:00:00,8
31.829363,64.608526,12/02/2020 00:00:00,12/02/2020 00:00:00,7
31.625941,63.861445,12/02/2020 00:00:00,12/02/2020 00:00:00,7
34.21706,62.57677,11/17/2020 00:00:00,11/17/2020 00:00:00,3
31.072875,65.158015,10/31/2020 00:00:00,11/02/2020 00:00:00,8
31.640454,65.397591,10/31/2020 00:00:00,11/02/2020 00:00:00,8
31.072875,65.158015,11/09/2020 00:00:00,11/10/2020 00:00:00,15
32.080455,66.007358,11/13/2020 00:00:00,11/13/2020 00:00:00,12
32.378207,66.335951,11/13/2020 00:00:00,11/13/2020 00:00:00,12
31.5819,64.99308,11/13/2020 00:00:00,11/13/2020 00:00:00,12
31.072875,65.158015,11/13/2020 00:00:00,11/13/2020 00:00:00,12
31.640454,65.397591,11/14/2020 00:00:00,11/16/2020 00:00:00,0
31.5819,64.99308,11/14/2020 00:00:00,11/16/2020 00:00:00,0
31.640454,65.397591,11/19/2020 00:00:00,11/19/2020 00:00:00,6
31.756763,65.647486,11/21/2020 00:00:00,11/21/2020 00:00:00,9
31.5819,64.99308,11/24/2020 00:00:00,11/24/2020 00:00:00,8
31.072875,65.158015,11/26/2020 00:00:00,11/28/2020 00:00:00,5
31.583123,65.643074,11/28/2020 00:00:00,11/28/2020 00:00:00,20
31.583123,65.643074,11/29/2020 00:00:00,11/29/2020 00:00:00,2
31.5819,64.99308,11/30/2020 00:00:00,11/30/2020 00:00:00,0
31.640454,65.397591,11/30/2020 00:00:00,11/30/2020 00:00:00,0
36.606315,69.111852,11/06/2020 00:00:00,11/06/2020 00:00:00,6
33.158342,69.327506,11/01/2020 00:00:00,11/02/2020 00:00:00,7
32.62675,65.873313,11/02/2020 00:00:00,11/02/2020 00:00:00,8
32.584696,65.465693,11/02/2020 00:00:00,11/02/2020 00:00:00,8
32.495924,67.394208,11/02/2020 00:00:00,11/02/2020 00:00:00,3
32.679049,65.912087,11/09/2020 00:00:00,11/09/2020 00:00:00,5
32.584696,65.465693,11/09/2020 00:00:00,11/10/2020 00:00:00,18
31.908849,66.520153,11/21/2020 00:00:00,11/21/2020 00:00:00,7
32.920909,65.474153,11/23/2020 00:00:00,11/23/2020 00:00:00,7
31.447533,67.253177,11/25/2020 00:00:00,11/25/2020 00:00:00,0
31.270823,64.091336,12/04/2020 00:00:00,12/04/2020 00:00:00,25
34.67,61.09,12/05/2020 00:00:00,12/05/2020 00:00:00,3
32.584696,65.465693,12/04/2020 00:00:00,12/04/2020 00:00:00,10
31.072875,65.158015,12/04/2020 00:00:00,12/05/2020 00:00:00,28
31.583123,65.643074,12/05/2020 00:00:00,12/06/2020 00:00:00,6
37.450869,69.876335,12/06/2020 00:00:00,12/06/2020 00:00:00,7
32.9251,69.2546,12/05/2020 00:00:00,12/05/2020 00:00:00,9
35.55978,68.808296,12/05/2020 00:00:00,12/06/2020 00:00:00,4
34.531094,69.162796,12/06/2020 00:00:00,12/06/2020 00:00:00,0
36.693705,69.129586,12/06/2020 00:00:00,12/06/2020 00:00:00,5
32.584696,65.465693,12/06/2020 00:00:00,12/06/2020 00:00:00,9
31.447533,67.253177,12/06/2020 00:00:00,12/07/2020 00:00:00,5
33.402487,66.264329,12/07/2020 00:00:00,12/07/2020 00:00:00,8
31.556599,64.876091,12/07/2020 00:00:00,12/07/2020 00:00:00,3
33.374819,68.325011,12/09/2020 00:00:00,12/09/2020 00:00:00,4
34.428844,70.45575,12/10/2020 00:00:00,12/10/2020 00:00:00,2
31.640454,65.397591,12/09/2020 00:00:00,12/09/2020 00:00:00,12
31.8273,64.5896,12/10/2020 00:00:00,12/10/2020 00:00:00,3
35.68466,64.30402,12/10/2020 00:00:00,12/10/2020 00:00:00,8
34.531094,69.162796,12/12/2020 00:00:00,12/12/2020 00:00:00,1
36.753,66.9417,12/12/2020 00:00:00,12/12/2020 00:00:00,1
31.270823,64.091336,12/10/2020 00:00:00,12/12/2020 00:00:00,4
31.072875,65.158015,12/11/2020 00:00:00,12/11/2020 00:00:00,23
34.531094,69.162796,12/13/2020 00:00:00,12/13/2020 00:00:00,0
31.6536,65.650482,12/12/2020 00:00:00,12/13/2020 00:00:00,13
32.584696,65.465693,12/12/2020 00:00:00,12/12/2020 00:00:00,6
31.829363,64.608526,12/12/2020 00:00:00,12/12/2020 00:00:00,9
34.531094,69.162796,12/12/2020 00:00:00,12/13/2020 00:00:00,0
31.583123,65.643074,12/12/2020 00:00:00,12/12/2020 00:00:00,11
37.179504,68.958031,12/13/2020 00:00:00,12/14/2020 00:00:00,10
32.584696,65.465693,12/13/2020 00:00:00,12/13/2020 00:00:00,8
31.640454,65.397591,12/13/2020 00:00:00,12/13/2020 00:00:00,17
33.374819,68.325011,12/13/2020 00:00:00,12/13/2020 00:00:00,18
34.50251,69.352234,12/15/2020 00:00:00,12/15/2020 00:00:00,0
34.531094,69.162796,12/15/2020 00:00:00,12/15/2020 00:00:00,0
34.519516,65.250935,12/15/2020 00:00:00,12/15/2020 00:00:00,1
31.756763,65.647486,12/14/2020 00:00:00,12/14/2020 00:00:00,7
31.072875,65.158015,12/14/2020 00:00:00,12/15/2020 00:00:00,2
35.983288,68.65696,12/16/2020 00:00:00,12/16/2020 00:00:00,14
31.072875,65.158015,12/15/2020 00:00:00,12/15/2020 00:00:00,17
34.992119,69.306099,12/16/2020 00:00:00,12/16/2020 00:00:00,1
32.622501,65.457451,12/15/2020 00:00:00,12/16/2020 00:00:00,27
31.270823,64.091336,12/15/2020 00:00:00,12/15/2020 00:00:00,7
34.825481,70.084213,12/16/2020 00:00:00,12/16/2020 00:00:00,4
32.584696,65.465693,12/16/2020 00:00:00,12/16/2020 00:00:00,3
33.1596,68.0467,12/18/2020 00:00:00,12/18/2020 00:00:00,12
32.740383,67.605698,12/18/2020 00:00:00,12/18/2020 00:00:00,0
31.756763,65.647486,12/17/2020 00:00:00,12/17/2020 00:00:00,29
34.531094,69.162796,12/20/2020 00:00:00,12/20/2020 00:00:00,10
34.428844,70.45575,12/20/2020 00:00:00,12/20/2020 00:00:00,1
36.75635,66.8972,12/19/2020 00:00:00,12/19/2020 00:00:00,4
34.531094,69.162796,12/20/2020 00:00:00,12/20/2020 00:00:00,1
31.270823,64.091336,12/20/2020 00:00:00,12/20/2020 00:00:00,1
34.980297,63.290005,12/20/2020 00:00:00,12/21/2020 00:00:00,2
35.01649,69.24388,12/20/2020 00:00:00,12/21/2020 00:00:00,5
31.557203,65.434295,12/20/2020 00:00:00,12/20/2020 00:00:00,12
33.549999,68.416702,12/21/2020 00:00:00,12/21/2020 00:00:00,1
34.5533,68.9799,12/21/2020 00:00:00,12/21/2020 00:00:00,0
34.531094,69.162796,12/22/2020 00:00:00,12/22/2020 00:00:00,5
36.432589,64.920713,12/22/2020 00:00:00,12/22/2020 00:00:00,8
36.17928,68.73126,12/21/2020 00:00:00,12/22/2020 00:00:00,9
36.7322,68.661,12/21/2020 00:00:00,12/22/2020 00:00:00,10
31.583123,65.643074,12/21/2020 00:00:00,12/21/2020 00:00:00,7
34.531094,69.162796,12/23/2020 00:00:00,12/23/2020 00:00:00,1
35.483273,71.314533,12/22/2020 00:00:00,12/22/2020 00:00:00,10
34.531094,69.162796,12/23/2020 00:00:00,12/23/2020 00:00:00,2
31.270823,64.091336,12/23/2020 00:00:00,12/23/2020 00:00:00,21
33.6353,69.1658,12/23/2020 00:00:00,12/23/2020 00:00:00,5
35.137517,69.34444,12/24/2020 00:00:00,12/24/2020 00:00:00,2
36.744587,66.75148,12/25/2020 00:00:00,12/25/2020 00:00:00,3
36.304873,66.861089,12/24/2020 00:00:00,12/24/2020 00:00:00,9
34.531094,69.162796,12/26/2020 00:00:00,12/26/2020 00:00:00,4
31.270823,64.091336,12/25/2020 00:00:00,12/26/2020 00:00:00,27
31.072875,65.158015,12/25/2020 00:00:00,12/25/2020 00:00:00,15
36.5196,66.9384,12/26/2020 00:00:00,12/26/2020 00:00:00,1
33.6245,69.1789,12/26/2020 00:00:00,12/26/2020 00:00:00,2
31.583123,65.643074,12/26/2020 00:00:00,12/26/2020 00:00:00,7
31.579996,64.377396,12/27/2020 00:00:00,12/27/2020 00:00:00,10
31.395438,64.304318,12/27/2020 00:00:00,12/27/2020 00:00:00,13
34.056919,70.661263,12/27/2020 00:00:00,12/27/2020 00:00:00,1
32.7587,61.65397,12/28/2020 00:00:00,12/28/2020 00:00:00,5
33.335091,69.918411,12/28/2020 00:00:00,12/28/2020 00:00:00,1
34.531094,69.162796,12/28/2020 00:00:00,12/28/2020 00:00:00,1
31.583123,65.643074,12/29/2020 00:00:00,12/29/2020 00:00:00,4
